  RuntimeWarning)

2016-03-13 00:37:19,156	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 17:00:11) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:37:19,180	http://rss.upi.com/news/health_news.rss,2016-03-11 21:39:54
2016-03-13 00:37:19,758	classfying:text:'Good' cholesterol may not always be good for health <img src="http://cdnph.upi.com/rss/i/14577310719751/Good-cholesterol-may-not-always-be-good-for-health_t.jpg" />Stephen Feller<br />WASHINGTON, March 11 (UPI) -- Elevated levels of "good" cholesterol may not be good for everyone, according to a large study conducted in the United States and Europe.
2016-03-13 00:37:19,760	label:Business
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 21:39:54) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:37:19,761	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 21:39:54) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:37:19,796	http://rss.upi.com/news/science_news.rss,2016-03-11 22:21:37
2016-03-13 00:37:20,617	classfying:text:Want a better government? Raise taxes, study suggests <img src="http://cdnph.upi.com/rss/upi_com/89eaa9ea257b18f2e877b0d548b09c03/Want-a-better-government-Raise-taxes-study-suggests_t.jpg" />Brooks Hays<br />GOTHENBURG, Germany, March 11 (UPI) -- Logically, governments that collect a large share of taxes must offer higher quality services. A newly presented dissertation suggests this is indeed the case.
2016-03-13 00:37:20,620	label:Business
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 22:21:37) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:37:20,621	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 22:21:37) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:37:20,645	http://rss.upi.com/news/sports_news.rss,2016-03-12 14:01:34
2016-03-13 00:37:21,219	classfying:text:Golden State Warriors: Stephen Curry, Klay Thompson lead rout of Trail Blazers <img src="http://cdnph.upi.com/rss/upi/3d5e22af46b9a4601fe43f425f17377a/Golden-State-Warriors-Stephen-Curry-Klay-Thompson-lead-rout-of-Trail-Blazers_t.jpg" />By Dave Del Grande, The Sports Xchange<br /> OAKLAND, Calif. -- It wasn't about revenge, Golden State Warriors coach Steve Kerr insisted. "It was about respect."
2016-03-13 00:37:21,222	label:Sports
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 14:01:34) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:37:21,223	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 14:01:34) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:37:21,245	http://rss.upi.com/news/tn_int.rss,2016-03-12 15:44:04
2016-03-13 00:37:22,068	classfying:text:U.S. official: North Korean submarine missing, possibly sunk <img src="http://cdnph.upi.com/rss/upi_com/b8dc94c8c515c2ff7cc260657ae27b08/US-official-North-Korean-submarine-missing-possibly-sunk_t.jpg" />Daniel Uria<br />WASHINGTON, March 12 (UPI) -- A North Korean submarine stationed off the country's eastern coast was reported missing by United States military officials who observed the vessel.
2016-03-13 00:37:22,070	label:Arts
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:44:04) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:37:22,071	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:44:04) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:37:22,110	http://rss.upi.com/news/tn_us.rss,2016-03-12 13:42:11
2016-03-13 00:37:22,945	classfying:text:Obama: 'Nancy Reagan redefined the role of first lady' <img src="http://cdnph.upi.com/rss/upi/2147f930131c1847b59bbdcc131f7117/Obama-Nancy-Reagan-redefined-the-role-of-first-lady_t.jpg" />Daniel Uria<br />WASHINGTON, March 12 (UPI) -- President Obama, in his weekly address, praised Nancy Reagan for changing the role of the first lady and her dedication to Alzheimer's and stem cell research.
2016-03-13 00:37:22,947	label:Politics
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 13:42:11) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:37:22,948	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 13:42:11) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:37:22,985	#########fetch cron end###########
2016-03-13 00:38:01,771	#########fetch cron begin...###########
2016-03-13 00:38:01,773	loadding LR models...
2016-03-13 00:38:01,773	loadding Arts.model ...
2016-03-13 00:38:01,774	loadding Business.model ...
2016-03-13 00:38:01,776	loadding Entertainment.model ...
2016-03-13 00:38:01,777	loadding Science.model ...
2016-03-13 00:38:01,779	loadding Style.model ...
2016-03-13 00:38:01,780	loadding Sports.model ...
2016-03-13 00:38:01,781	loadding Health.model ...
2016-03-13 00:38:01,783	loadding Politics.model ...
2016-03-13 00:38:01,784	loadding Technology.model ...
2016-03-13 00:38:01,786	loadding w2v model...
2016-03-13 00:38:19,420	http://feeds.skynews.com/feeds/rss/home.xml,2016-03-12 08:33:02
2016-03-13 00:38:19,992	classfying:text:Six Dead And Several Missing In Alps Avalanche Rescue teams with dogs are continuing to search for survivors on Monte Nevoso amid fears up to 10 people are buried.
2016-03-13 00:38:20,017	label:Sports
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 16:33:02) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:20,018	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 16:33:02) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:20,061	classfying:text:Tap Water Still Too Dangerous For Hundreds Thousands of people are now able to drink their water for the first time in 24 hours - but it is still too dangerous for many.
2016-03-13 00:38:20,064	label:Health
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:31:22) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:20,065	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:31:22) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:20,102	classfying:text:North Korean Submarine 'Missing' Amid Tensions The North warns of a "blitzkrieg" in the Korean peninsula as thousands of US and South Korean troops take part in military drills.
2016-03-13 00:38:20,105	label:Arts
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 11:30:39) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:20,106	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 11:30:39) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:20,144	classfying:text:Daredevil Parachutes Off London's Shard Video shows the thrill-seeker gliding hundreds of feet above the ground before disappearing behind another building.
2016-03-13 00:38:20,147	label:Sports
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:26:54) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:20,148	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:26:54) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:20,186	classfying:text:Iraq: 'Fear And Panic' After IS Chemical Attacks A three-year-old girl is killed and hundreds of people are injured after jihadists targeted a town in two assaults.
2016-03-13 00:38:20,187	label:Politics
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 14:10:58) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:20,188	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 14:10:58) while time zone support is active.
  RuntimeWarning)

/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField RSSItem.update_time received a naive datetime (2016-03-12 16:33:02) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:20,220	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField RSSItem.update_time received a naive datetime (2016-03-12 16:33:02) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:20,252	http://rss.upi.com/news/business_news.rss,2016-03-11 17:00:11
2016-03-13 00:38:21,071	classfying:text:Upgrade set for Britain's tactical communications system <img src="http://cdnph.upi.com/rss/i/14577131422588/Upgrade-set-for-Britains-tactical-communications-system_t.jpg" />Richard Tomkins<br />OAKDALE, Wales, March 11 (UPI) -- General Dynamics United Kingdom Limited is supplying enhanced Bowman tactical communications systems to Britain's military forces under $192 million contract.
2016-03-13 00:38:21,073	label:Technology
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 17:00:11) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:21,074	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 17:00:11) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:21,110	http://rss.upi.com/news/health_news.rss,2016-03-11 21:39:54
2016-03-13 00:38:21,808	classfying:text:'Good' cholesterol may not always be good for health <img src="http://cdnph.upi.com/rss/i/14577310719751/Good-cholesterol-may-not-always-be-good-for-health_t.jpg" />Stephen Feller<br />WASHINGTON, March 11 (UPI) -- Elevated levels of "good" cholesterol may not be good for everyone, according to a large study conducted in the United States and Europe.
2016-03-13 00:38:21,810	label:Business
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 21:39:54) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:21,811	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 21:39:54) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:21,851	http://rss.upi.com/news/science_news.rss,2016-03-11 22:21:37
2016-03-13 00:38:22,689	classfying:text:Want a better government? Raise taxes, study suggests <img src="http://cdnph.upi.com/rss/upi_com/89eaa9ea257b18f2e877b0d548b09c03/Want-a-better-government-Raise-taxes-study-suggests_t.jpg" />Brooks Hays<br />GOTHENBURG, Germany, March 11 (UPI) -- Logically, governments that collect a large share of taxes must offer higher quality services. A newly presented dissertation suggests this is indeed the case.
2016-03-13 00:38:22,693	label:Business
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 22:21:37) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:22,694	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 22:21:37) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:22,725	http://rss.upi.com/news/sports_news.rss,2016-03-12 14:01:34
2016-03-13 00:38:23,321	classfying:text:Golden State Warriors: Stephen Curry, Klay Thompson lead rout of Trail Blazers <img src="http://cdnph.upi.com/rss/upi/3d5e22af46b9a4601fe43f425f17377a/Golden-State-Warriors-Stephen-Curry-Klay-Thompson-lead-rout-of-Trail-Blazers_t.jpg" />By Dave Del Grande, The Sports Xchange<br /> OAKLAND, Calif. -- It wasn't about revenge, Golden State Warriors coach Steve Kerr insisted. "It was about respect."
2016-03-13 00:38:23,323	label:Sports
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 14:01:34) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:23,323	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 14:01:34) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:23,363	http://rss.upi.com/news/tn_int.rss,2016-03-12 15:44:04
2016-03-13 00:38:24,456	classfying:text:U.S. official: North Korean submarine missing, possibly sunk <img src="http://cdnph.upi.com/rss/upi_com/b8dc94c8c515c2ff7cc260657ae27b08/US-official-North-Korean-submarine-missing-possibly-sunk_t.jpg" />Daniel Uria<br />WASHINGTON, March 12 (UPI) -- A North Korean submarine stationed off the country's eastern coast was reported missing by United States military officials who observed the vessel.
2016-03-13 00:38:24,457	label:Arts
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:44:04) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:24,458	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:44:04) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:24,499	http://rss.upi.com/news/tn_us.rss,2016-03-12 13:42:11
2016-03-13 00:38:25,318	classfying:text:Obama: 'Nancy Reagan redefined the role of first lady' <img src="http://cdnph.upi.com/rss/upi/2147f930131c1847b59bbdcc131f7117/Obama-Nancy-Reagan-redefined-the-role-of-first-lady_t.jpg" />Daniel Uria<br />WASHINGTON, March 12 (UPI) -- President Obama, in his weekly address, praised Nancy Reagan for changing the role of the first lady and her dedication to Alzheimer's and stem cell research.
2016-03-13 00:38:25,320	label:Politics
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 13:42:11) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:25,321	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 13:42:11) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:38:25,356	#########fetch cron end###########
2016-03-13 00:39:02,163	#########fetch cron begin...###########
2016-03-13 00:39:02,166	loadding LR models...
2016-03-13 00:39:02,166	loadding Arts.model ...
2016-03-13 00:39:02,168	loadding Business.model ...
2016-03-13 00:39:02,169	loadding Entertainment.model ...
2016-03-13 00:39:02,171	loadding Science.model ...
2016-03-13 00:39:02,172	loadding Style.model ...
2016-03-13 00:39:02,174	loadding Sports.model ...
2016-03-13 00:39:02,175	loadding Health.model ...
2016-03-13 00:39:02,176	loadding Politics.model ...
2016-03-13 00:39:02,178	loadding Technology.model ...
2016-03-13 00:39:02,179	loadding w2v model...
2016-03-13 00:39:19,411	http://feeds.skynews.com/feeds/rss/home.xml,2016-03-12 08:33:02
2016-03-13 00:39:19,634	classfying:text:Six Dead And Several Missing In Alps Avalanche Rescue teams with dogs are continuing to search for survivors on Monte Nevoso amid fears up to 10 people are buried.
2016-03-13 00:39:19,659	label:Sports
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 16:33:02) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:19,660	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 16:33:02) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:19,710	classfying:text:Tap Water Still Too Dangerous For Hundreds Thousands of people are now able to drink their water for the first time in 24 hours - but it is still too dangerous for many.
2016-03-13 00:39:19,713	label:Health
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:31:22) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:19,714	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:31:22) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:19,751	classfying:text:North Korean Submarine 'Missing' Amid Tensions The North warns of a "blitzkrieg" in the Korean peninsula as thousands of US and South Korean troops take part in military drills.
2016-03-13 00:39:19,754	label:Arts
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 11:30:39) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:19,755	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 11:30:39) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:19,793	classfying:text:Daredevil Parachutes Off London's Shard Video shows the thrill-seeker gliding hundreds of feet above the ground before disappearing behind another building.
2016-03-13 00:39:19,795	label:Sports
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:26:54) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:19,796	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:26:54) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:19,826	classfying:text:Iraq: 'Fear And Panic' After IS Chemical Attacks A three-year-old girl is killed and hundreds of people are injured after jihadists targeted a town in two assaults.
2016-03-13 00:39:19,829	label:Politics
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 14:10:58) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:19,830	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 14:10:58) while time zone support is active.
  RuntimeWarning)

/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField RSSItem.update_time received a naive datetime (2016-03-12 16:33:02) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:19,869	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField RSSItem.update_time received a naive datetime (2016-03-12 16:33:02) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:19,926	http://rss.upi.com/news/business_news.rss,2016-03-11 17:00:11
2016-03-13 00:39:20,840	classfying:text:Upgrade set for Britain's tactical communications system <img src="http://cdnph.upi.com/rss/i/14577131422588/Upgrade-set-for-Britains-tactical-communications-system_t.jpg" />Richard Tomkins<br />OAKDALE, Wales, March 11 (UPI) -- General Dynamics United Kingdom Limited is supplying enhanced Bowman tactical communications systems to Britain's military forces under $192 million contract.
2016-03-13 00:39:20,842	label:Technology
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 17:00:11) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:20,843	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 17:00:11) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:20,875	http://rss.upi.com/news/health_news.rss,2016-03-11 21:39:54
2016-03-13 00:39:21,496	classfying:text:'Good' cholesterol may not always be good for health <img src="http://cdnph.upi.com/rss/i/14577310719751/Good-cholesterol-may-not-always-be-good-for-health_t.jpg" />Stephen Feller<br />WASHINGTON, March 11 (UPI) -- Elevated levels of "good" cholesterol may not be good for everyone, according to a large study conducted in the United States and Europe.
2016-03-13 00:39:21,498	label:Business
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 21:39:54) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:21,498	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 21:39:54) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:21,534	http://rss.upi.com/news/science_news.rss,2016-03-11 22:21:37
2016-03-13 00:39:22,392	classfying:text:Want a better government? Raise taxes, study suggests <img src="http://cdnph.upi.com/rss/upi_com/89eaa9ea257b18f2e877b0d548b09c03/Want-a-better-government-Raise-taxes-study-suggests_t.jpg" />Brooks Hays<br />GOTHENBURG, Germany, March 11 (UPI) -- Logically, governments that collect a large share of taxes must offer higher quality services. A newly presented dissertation suggests this is indeed the case.
2016-03-13 00:39:22,396	label:Business
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 22:21:37) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:22,396	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-11 22:21:37) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:22,433	http://rss.upi.com/news/sports_news.rss,2016-03-12 14:01:34
2016-03-13 00:39:23,003	classfying:text:Golden State Warriors: Stephen Curry, Klay Thompson lead rout of Trail Blazers <img src="http://cdnph.upi.com/rss/upi/3d5e22af46b9a4601fe43f425f17377a/Golden-State-Warriors-Stephen-Curry-Klay-Thompson-lead-rout-of-Trail-Blazers_t.jpg" />By Dave Del Grande, The Sports Xchange<br /> OAKLAND, Calif. -- It wasn't about revenge, Golden State Warriors coach Steve Kerr insisted. "It was about respect."
2016-03-13 00:39:23,005	label:Sports
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 14:01:34) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:23,005	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 14:01:34) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:23,040	http://rss.upi.com/news/tn_int.rss,2016-03-12 15:44:04
2016-03-13 00:39:23,876	classfying:text:U.S. official: North Korean submarine missing, possibly sunk <img src="http://cdnph.upi.com/rss/upi_com/b8dc94c8c515c2ff7cc260657ae27b08/US-official-North-Korean-submarine-missing-possibly-sunk_t.jpg" />Daniel Uria<br />WASHINGTON, March 12 (UPI) -- A North Korean submarine stationed off the country's eastern coast was reported missing by United States military officials who observed the vessel.
2016-03-13 00:39:23,878	label:Arts
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:44:04) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:23,879	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:44:04) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:23,915	http://rss.upi.com/news/tn_us.rss,2016-03-12 13:42:11
2016-03-13 00:39:24,889	classfying:text:Obama: 'Nancy Reagan redefined the role of first lady' <img src="http://cdnph.upi.com/rss/upi/2147f930131c1847b59bbdcc131f7117/Obama-Nancy-Reagan-redefined-the-role-of-first-lady_t.jpg" />Daniel Uria<br />WASHINGTON, March 12 (UPI) -- President Obama, in his weekly address, praised Nancy Reagan for changing the role of the first lady and her dedication to Alzheimer's and stem cell research.
2016-03-13 00:39:24,891	label:Politics
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 13:42:11) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:24,891	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 13:42:11) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:39:24,930	#########fetch cron end###########
2016-03-13 00:40:01,715	#########fetch cron begin...###########
2016-03-13 00:40:01,717	loadding LR models...
2016-03-13 00:40:01,717	loadding Arts.model ...
2016-03-13 00:40:01,719	loadding Business.model ...
2016-03-13 00:40:01,720	loadding Entertainment.model ...
2016-03-13 00:40:01,722	loadding Science.model ...
2016-03-13 00:40:01,723	loadding Style.model ...
2016-03-13 00:40:01,725	loadding Sports.model ...
2016-03-13 00:40:01,726	loadding Health.model ...
2016-03-13 00:40:01,728	loadding Politics.model ...
2016-03-13 00:40:01,729	loadding Technology.model ...
2016-03-13 00:40:01,730	loadding w2v model...
2016-03-13 00:40:17,131	http://feeds.skynews.com/feeds/rss/home.xml,2016-03-12 08:33:02
2016-03-13 00:40:17,531	classfying:text:Six Dead And Several Missing In Alps Avalanche Rescue teams with dogs are continuing to search for survivors on Monte Nevoso amid fears up to 10 people are buried.
2016-03-13 00:40:17,557	label:Sports
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 16:33:02) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:40:17,558	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 16:33:02) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:40:17,611	classfying:text:Tap Water Still Too Dangerous For Hundreds Thousands of people are now able to drink their water for the first time in 24 hours - but it is still too dangerous for many.
2016-03-13 00:40:17,612	label:Health
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:31:22) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:40:17,613	/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 15:31:22) while time zone support is active.
  RuntimeWarning)

2016-03-13 00:40:17,644	classfying:text:North Korean Submarine 'Missing' Amid Tensions The North warns of a "blitzkrieg" in the Korean peninsula as thousands of US and South Korean troops take part in military drills.
2016-03-13 00:40:17,645	label:Arts
/usr/local/lib/python2.7/dist-packages/django/db/models/fields/__init__.py:1453: RuntimeWarning: DateTimeField News.pub_time received a naive datetime (2016-03-12 11:30:39) while time zone support is active.
  RuntimeWarning)

